mu1,mu2,model_label,n_tot,n_p,n_s,global_coeff_1based,local_secondary_coeff_1based,abs_error_l2_time,ref_l2_time,rel_error_percent
4.56,0.019,GPR ns151,151,0,151,130,130,19.46635428741471,19.466229585289682,100.00064060749146
4.56,0.019,GPR ns151,151,0,151,131,131,17.579118666216456,17.57946171176351,99.9980486003913
4.56,0.019,GPR ns151,151,0,151,132,132,15.258902623248643,15.257611947355771,100.00845922610515
4.56,0.019,GPR ns151,151,0,151,133,133,16.75447695306137,16.75457928903099,99.99938920597258
4.56,0.019,GPR ns151,151,0,151,134,134,16.783802842262816,16.78426546334784,99.99724372159132
4.56,0.019,GPR ns151,151,0,151,135,135,17.11496786173506,17.11457030572802,100.00232290966083
4.56,0.019,GPR ns151,151,0,151,136,136,17.034707358160688,17.035204645083283,99.99708082800908
4.56,0.019,GPR ns151,151,0,151,137,137,17.918209349989294,17.9197516359933,99.99139337399683
4.56,0.019,GPR ns151,151,0,151,138,138,16.23587792969726,16.235626633855883,100.00154780500343
4.56,0.019,GPR ns151,151,0,151,139,139,17.227255247979475,17.22903728809098,99.98965676327872
4.56,0.019,GPR ns151,151,0,151,140,140,15.824250878911313,15.824668453549034,99.99736124242382
4.56,0.019,GPR ns151,151,0,151,141,141,16.94743723258397,16.948029538207624,99.9965051652623
4.56,0.019,GPR ns151,151,0,151,142,142,15.418410273563243,15.42511828795791,99.95651239575969
4.56,0.019,GPR ns151,151,0,151,143,143,15.901633704716442,15.901846545412461,99.9986615347129
4.56,0.019,GPR ns151,151,0,151,144,144,17.613556740958323,17.613641478811267,99.99951890781331
4.56,0.019,GPR ns151,151,0,151,145,145,16.32556149042393,16.328543305556316,99.9817386335291
4.56,0.019,GPR ns151,151,0,151,146,146,18.10117853082287,18.108926955065954,99.95721212934203
4.56,0.019,GPR ns151,151,0,151,147,147,17.379404833387397,17.38036016948162,99.99450335847528
4.56,0.019,GPR ns151,151,0,151,148,148,23.708181983136733,23.710264835378347,99.99121539866351
4.56,0.019,GPR ns151,151,0,151,149,149,14.51809997913204,14.51822323832296,99.99915100361184
4.56,0.019,GPR ns151,151,0,151,150,150,16.57428261055819,16.575135688990034,99.9948532642637
4.56,0.019,GPR ns151,151,0,151,151,151,20.225108592867524,20.232553259908276,99.96320451034966
4.875,0.0225,ANN ns151,151,0,151,1,1,54.490971467710246,6783.438246011936,0.8032942807395075
4.875,0.0225,ANN ns151,151,0,151,2,2,28.972883664955077,3115.992693539784,0.9298123106971002
4.875,0.0225,ANN ns151,151,0,151,3,3,27.756687233668554,2273.7278415488613,1.2207567997566817
4.875,0.0225,ANN ns151,151,0,151,4,4,21.630704709451617,1649.441335576637,1.3113958188691581
4.875,0.0225,ANN ns151,151,0,151,5,5,19.704062855856982,1399.2720165105995,1.4081652904767943
4.875,0.0225,ANN ns151,151,0,151,6,6,20.721676617055802,1216.8969054669894,1.702829263840043
4.875,0.0225,ANN ns151,151,0,151,7,7,19.211096328705747,1171.8112602562005,1.6394360576894869
4.875,0.0225,ANN ns151,151,0,151,8,8,11.551999528826983,1045.997849708899,1.104399930845164
4.875,0.0225,ANN ns151,151,0,151,9,9,16.865348522515145,885.0633130482933,1.9055527750244565
4.875,0.0225,ANN ns151,151,0,151,10,10,14.589130645269853,801.0977548132034,1.8211423709047447
4.875,0.0225,ANN ns151,151,0,151,11,11,14.989119247745169,682.2921807681937,2.1968768909045533
4.875,0.0225,ANN ns151,151,0,151,12,12,11.642698038251972,627.6924007351741,1.8548413242880841
4.875,0.0225,ANN ns151,151,0,151,13,13,12.267334262153982,545.0125734789101,2.2508350924547393
4.875,0.0225,ANN ns151,151,0,151,14,14,12.925991787903063,509.9257646852055,2.5348771690096337
4.875,0.0225,ANN ns151,151,0,151,15,15,12.53474111661022,453.66654999380637,2.7629855268768106
4.875,0.0225,ANN ns151,151,0,151,16,16,9.883479573994293,430.4061515337876,2.2963146643638117
4.875,0.0225,ANN ns151,151,0,151,17,17,12.778926014737252,390.2049350584137,3.2749268055321354
4.875,0.0225,ANN ns151,151,0,151,18,18,10.739781894253442,370.8127263143857,2.896281905154449
4.875,0.0225,ANN ns151,151,0,151,19,19,10.786109052474407,339.1857447400118,3.18000069865614
4.875,0.0225,ANN ns151,151,0,151,20,20,11.299351191582561,321.28136994909954,3.5169643335910554
4.875,0.0225,ANN ns151,151,0,151,21,21,10.847693033734243,296.2115263539851,3.6621441330310684
4.875,0.0225,ANN ns151,151,0,151,22,22,11.599377454044928,280.92691073389426,4.128966293667873
4.875,0.0225,ANN ns151,151,0,151,23,23,10.145712416756503,261.2336485120674,3.8837693668271194
4.875,0.0225,ANN ns151,151,0,151,24,24,9.694582948504006,248.4413629559965,3.9021613925943135
4.875,0.0225,ANN ns151,151,0,151,25,25,10.771417790383925,232.74443769607404,4.628002240143597
4.875,0.0225,ANN ns151,151,0,151,26,26,10.333559885445041,221.2122928206632,4.671331666826697
4.875,0.0225,ANN ns151,151,0,151,27,27,9.273519409957338,208.44153058927608,4.448978753773574
4.875,0.0225,ANN ns151,151,0,151,28,28,9.544567973017191,195.74013481212296,4.876142535703443
4.875,0.0225,ANN ns151,151,0,151,29,29,11.392829125303512,180.76913376419415,6.3024194938971085
4.875,0.0225,ANN ns151,151,0,151,30,30,9.912749776767841,157.27692411326953,6.302736293106014
4.875,0.0225,ANN ns151,151,0,151,31,31,10.216654575365583,151.44241407185515,6.7462306633055045
4.875,0.0225,ANN ns151,151,0,151,32,32,9.086538370168727,164.99003416318777,5.507325588636126
4.875,0.0225,ANN ns151,151,0,151,33,33,10.379276165600217,154.355441125711,6.724269704977274
4.875,0.0225,ANN ns151,151,0,151,34,34,9.1872902228406,134.25995187496142,6.842911899295838
4.875,0.0225,ANN ns151,151,0,151,35,35,8.437500785671604,122.01657502223894,6.915044766773508
4.875,0.0225,ANN ns151,151,0,151,36,36,9.184820583159022,126.2467227487928,7.275294267586719
4.875,0.0225,ANN ns151,151,0,151,37,37,9.332521732703814,127.55772567513564,7.316312425067773
4.875,0.0225,ANN ns151,151,0,151,38,38,11.23584980394344,130.06878483250725,8.638390693364375
4.875,0.0225,ANN ns151,151,0,151,39,39,8.905493084361085,122.90689618395554,7.245722868985461
4.875,0.0225,ANN ns151,151,0,151,40,40,8.563564881431391,105.44298400562161,8.121512267686612
4.875,0.0225,ANN ns151,151,0,151,41,41,8.960434708056184,117.42448967774298,7.63080574814248
4.875,0.0225,ANN ns151,151,0,151,42,42,8.753615688629969,111.12544395554187,7.877237990726986
4.875,0.0225,ANN ns151,151,0,151,43,43,8.491103732621124,89.26016437130748,9.512758342343556
4.875,0.0225,ANN ns151,151,0,151,44,44,9.115783234588118,102.7099487482832,8.875268019974053
4.875,0.0225,ANN ns151,151,0,151,45,45,8.698468353034997,99.90647853457376,8.706610903140575
4.875,0.0225,ANN ns151,151,0,151,46,46,8.013933751829601,83.53271431741287,9.593766726384288
4.875,0.0225,ANN ns151,151,0,151,47,47,8.593206008022994,85.45488218354036,10.055839746600398
4.875,0.0225,ANN ns151,151,0,151,48,48,9.265632426724414,91.1726269718879,10.16273495067919
4.875,0.0225,ANN ns151,151,0,151,49,49,10.262888492151815,80.05917124925676,12.819129066674034
4.875,0.0225,ANN ns151,151,0,151,50,50,6.968087019031659,74.11683327543669,9.401490472665643
4.875,0.0225,ANN ns151,151,0,151,51,51,9.745031759891354,79.29513184187321,12.289571293385903
4.875,0.0225,ANN ns151,151,0,151,52,52,7.595960620532756,67.58723787329518,11.238749887623449
4.875,0.0225,ANN ns151,151,0,151,53,53,10.463733381221434,72.23950274443519,14.484780464560279
4.875,0.0225,ANN ns151,151,0,151,54,54,10.128488570059181,74.63069871242743,13.571477615514533
4.875,0.0225,ANN ns151,151,0,151,55,55,8.441040767077078,56.13163114720919,15.03793956199108
4.875,0.0225,ANN ns151,151,0,151,56,56,9.172024361850385,76.22636151967735,12.032614674232725
4.875,0.0225,ANN ns151,151,0,151,57,57,8.28145714204573,55.867241397995485,14.823458138999625
4.875,0.0225,ANN ns151,151,0,151,58,58,11.147470939774074,64.306354657996,17.334944577499808
4.875,0.0225,ANN ns151,151,0,151,59,59,10.536635626014844,70.63799788388253,14.916384866025469
4.875,0.0225,ANN ns151,151,0,151,60,60,7.824045693066841,53.25060818982116,14.692875741769287
4.875,0.0225,ANN ns151,151,0,151,61,61,8.250286861332519,54.79728571293551,15.056013731324189
4.875,0.0225,ANN ns151,151,0,151,62,62,7.16782092609504,51.51429946758298,13.914235465058823
4.875,0.0225,ANN ns151,151,0,151,63,63,9.149985766107347,64.26547202038356,14.23779438390366
4.875,0.0225,ANN ns151,151,0,151,64,64,9.371825470968473,51.51489894684767,18.192456284614256
4.875,0.0225,ANN ns151,151,0,151,65,65,10.8871807283021,56.812599188694456,19.163320960095447
4.875,0.0225,ANN ns151,151,0,151,66,66,8.083007626295833,49.10038906712177,16.462206878332694
4.875,0.0225,ANN ns151,151,0,151,67,67,9.002608199782438,57.82868401658932,15.567721024396576
4.875,0.0225,ANN ns151,151,0,151,68,68,9.308723274695673,46.345966480186654,20.085293244829064
4.875,0.0225,ANN ns151,151,0,151,69,69,11.27440190842101,55.7836297223911,20.210950711756134
4.875,0.0225,ANN ns151,151,0,151,70,70,9.607233781719344,45.92172031206824,20.920892589458504
4.875,0.0225,ANN ns151,151,0,151,71,71,9.502978625223333,51.81175660669019,18.34135579953732
4.875,0.0225,ANN ns151,151,0,151,72,72,10.543053732985001,51.24326965717849,20.574514084520487
4.875,0.0225,ANN ns151,151,0,151,73,73,8.64583285334776,43.71275727582824,19.778740560318372
4.875,0.0225,ANN ns151,151,0,151,74,74,9.774998823069417,49.34496190945856,19.809517415385262
4.875,0.0225,ANN ns151,151,0,151,75,75,7.316282427103501,38.5513098601376,18.978038498942425
4.875,0.0225,ANN ns151,151,0,151,76,76,7.256505521336617,38.705595044605936,18.747949780836382
4.875,0.0225,ANN ns151,151,0,151,77,77,9.680977321879416,46.764079732766234,20.701738122938483
4.875,0.0225,ANN ns151,151,0,151,78,78,8.911828553220852,42.63027643370418,20.904927902778077
4.875,0.0225,ANN ns151,151,0,151,79,79,6.8395197456078645,27.388534107870054,24.972200843865313
4.875,0.0225,ANN ns151,151,0,151,80,80,9.198838186054758,41.75394364815449,22.031064331479843
4.875,0.0225,ANN ns151,151,0,151,81,81,10.03351948064841,42.24271204273275,23.752072240291998
4.875,0.0225,ANN ns151,151,0,151,82,82,8.42798834537105,39.481404268187504,21.346728926159237
4.875,0.0225,ANN ns151,151,0,151,83,83,9.771614426426952,41.971188640141975,23.281719539105953
4.875,0.0225,ANN ns151,151,0,151,84,84,8.242519384219548,36.19688036749214,22.771352946819217
4.875,0.0225,ANN ns151,151,0,151,85,85,12.136097947237527,40.94691806548261,29.638611452586954
4.875,0.0225,ANN ns151,151,0,151,86,86,8.580510818068035,33.55005954240282,25.575247660062743
4.875,0.0225,ANN ns151,151,0,151,87,87,11.421550693292394,39.2563977420356,29.094749773900528
4.875,0.0225,ANN ns151,151,0,151,88,88,9.639407252716046,34.11757961179248,28.253490905270016
4.875,0.0225,ANN ns151,151,0,151,89,89,6.719780133557541,23.738399706931084,28.307637484069808
4.875,0.0225,ANN ns151,151,0,151,90,90,10.733615797395988,33.14179940100932,32.3869433506652
4.875,0.0225,ANN ns151,151,0,151,91,91,10.345530898000504,34.351116236079264,30.117015199449348
4.875,0.0225,ANN ns151,151,0,151,92,92,10.065884954026826,31.782427347023475,31.67122776407299
4.875,0.0225,ANN ns151,151,0,151,93,93,11.77227038863396,34.68128387939676,33.94415970750021
4.875,0.0225,ANN ns151,151,0,151,94,94,9.42505142017068,29.30641801897214,32.1603664223624
4.875,0.0225,ANN ns151,151,0,151,95,95,11.970855706954488,33.543267788475625,35.68780412940949
4.875,0.0225,ANN ns151,151,0,151,96,96,8.133218167533686,25.926404969207415,31.37040471748183
4.875,0.0225,ANN ns151,151,0,151,97,97,10.798735732335716,25.274416495542855,42.72595465948769
4.875,0.0225,ANN ns151,151,0,151,98,98,11.564623467237638,29.14234832981456,39.68322434539793
4.875,0.0225,ANN ns151,151,0,151,99,99,10.864768765848465,28.317501743532684,38.367681104954194
4.875,0.0225,ANN ns151,151,0,151,100,100,9.684319802513697,29.813145925472604,32.483387787128265
4.875,0.0225,ANN ns151,151,0,151,101,101,11.563057376805213,28.978910041336498,39.90162970350257
4.875,0.0225,ANN ns151,151,0,151,102,102,11.226478645528724,28.05523424982786,40.01562968805939
4.875,0.0225,ANN ns151,151,0,151,103,103,5.882959376218339,15.985396028975316,36.80208713975442
4.875,0.0225,ANN ns151,151,0,151,104,104,12.50439726552444,28.46962558697495,43.9218887066969
4.875,0.0225,ANN ns151,151,0,151,105,105,10.03072934582283,26.16239906364236,38.34025053062676
4.875,0.0225,ANN ns151,151,0,151,106,106,13.431718924177328,27.836785618272838,48.251687922474694
4.875,0.0225,ANN ns151,151,0,151,107,107,8.726088078694474,23.91225045547337,36.4921239635859
4.875,0.0225,ANN ns151,151,0,151,108,108,13.941217040234365,27.033802726530705,51.56957451107162
4.875,0.0225,ANN ns151,151,0,151,109,109,8.0349506487618,19.59071474538877,41.014076072201775
4.875,0.0225,ANN ns151,151,0,151,110,110,12.264178463746886,26.337615355520075,46.56525770536947
4.875,0.0225,ANN ns151,151,0,151,111,111,10.419183877167615,23.90803053179458,43.58026840944281
4.875,0.0225,ANN ns151,151,0,151,112,112,13.825811578615347,25.48318678540589,54.25464128581175
4.875,0.0225,ANN ns151,151,0,151,113,113,7.994576696161065,21.135146111228305,37.82598262670088
4.875,0.0225,ANN ns151,151,0,151,114,114,8.484912958361997,17.75505955413802,47.78870458017975
4.875,0.0225,ANN ns151,151,0,151,115,115,14.468487152965468,24.790467782786628,58.36310665751828
4.875,0.0225,ANN ns151,151,0,151,116,116,13.156291553771553,21.696716862544907,60.63724588895424
4.875,0.0225,ANN ns151,151,0,151,117,117,14.655500670836718,23.797872521373684,61.58323882806798
4.875,0.0225,ANN ns151,151,0,151,118,118,9.622458520037327,19.90070494128179,48.352350072165585
4.875,0.0225,ANN ns151,151,0,151,119,119,11.309413825065425,20.861025800236696,54.21312419323649
4.875,0.0225,ANN ns151,151,0,151,120,120,13.114619053324109,21.314092565001456,61.5302716422411
4.875,0.0225,ANN ns151,151,0,151,121,121,12.89128378812382,20.249297897612472,63.66286798340691
4.875,0.0225,ANN ns151,151,0,151,122,122,14.105698022186148,21.07567313355866,66.92881376930133
4.875,0.0225,ANN ns151,151,0,151,123,123,7.889133626934662,14.96745652614693,52.70857886343606
4.875,0.0225,ANN ns151,151,0,151,124,124,12.116070063587138,19.40037693499889,62.45275596542337
4.875,0.0225,ANN ns151,151,0,151,125,125,14.253009752422388,19.497718622081475,73.10091005355174
4.875,0.0225,ANN ns151,151,0,151,126,126,12.844875459199535,19.75738132844846,65.01304624163085
4.875,0.0225,ANN ns151,151,0,151,127,127,11.946872536931497,17.316125871437677,68.99275637997891
4.875,0.0225,ANN ns151,151,0,151,128,128,13.206538979962428,18.61284469805931,70.95389874143969
4.875,0.0225,ANN ns151,151,0,151,129,129,11.845052711426792,18.435577888012347,64.25105187035653
4.875,0.0225,ANN ns151,151,0,151,130,130,14.203142067701686,16.954021267454017,83.77447358147953
4.875,0.0225,ANN ns151,151,0,151,131,131,14.643406623322575,19.3341824071041,75.73843214565949
4.875,0.0225,ANN ns151,151,0,151,132,132,12.156318135620028,15.291745519740614,79.4959484509276
4.875,0.0225,ANN ns151,151,0,151,133,133,13.558187745173097,18.708535710175546,72.47059820827569
4.875,0.0225,ANN ns151,151,0,151,134,134,9.981948300934127,15.069046661537245,66.24140547930213
4.875,0.0225,ANN ns151,151,0,151,135,135,11.935945320479604,16.71545929250865,71.4066249189391
4.875,0.0225,ANN ns151,151,0,151,136,136,14.953816414069784,18.309554557462796,81.672202167118
4.875,0.0225,ANN ns151,151,0,151,137,137,12.557108828040336,16.87594496648669,74.40833004004831
4.875,0.0225,ANN ns151,151,0,151,138,138,13.356620107319324,17.584087345308568,75.95856324543833
4.875,0.0225,ANN ns151,151,0,151,139,139,12.143134564007465,16.433063846846377,73.89452555640024
4.875,0.0225,ANN ns151,151,0,151,140,140,13.674273287485349,17.844506636863173,76.63015607972619
4.875,0.0225,ANN ns151,151,0,151,141,141,13.733523255746219,16.72038503651198,82.13640550595329
4.875,0.0225,ANN ns151,151,0,151,142,142,10.9389625042533,14.392809786076207,76.00296722350764
4.875,0.0225,ANN ns151,151,0,151,143,143,13.761306414986157,17.95467227349252,76.64470955174569
4.875,0.0225,ANN ns151,151,0,151,144,144,12.379915616787516,15.917714833313205,77.77445284343425
4.875,0.0225,ANN ns151,151,0,151,145,145,14.383040692162165,18.18363929591471,79.09880117009129
4.875,0.0225,ANN ns151,151,0,151,146,146,13.957697717326962,17.129070131733805,81.48543738792063
4.875,0.0225,ANN ns151,151,0,151,147,147,15.06582581218436,19.300116280646524,78.06080332941744
4.875,0.0225,ANN ns151,151,0,151,148,148,18.194833694765197,22.058324429616857,82.48511237932334
4.875,0.0225,ANN ns151,151,0,151,149,149,13.014456738610889,14.877017941136906,87.4802785753468
4.875,0.0225,ANN ns151,151,0,151,150,150,14.927873467440836,18.770828047450895,79.52698426358481
4.875,0.0225,ANN ns151,151,0,151,151,151,15.236524766516954,19.681207046022234,77.416617440628
4.875,0.0225,GPR ns151,151,0,151,1,1,0.0002093701366143156,6783.438246011936,3.086489904104409e-06
4.875,0.0225,GPR ns151,151,0,151,2,2,0.00019837450420502606,3115.992693539784,6.366334061575465e-06
4.875,0.0225,GPR ns151,151,0,151,3,3,0.00020998743106080372,2273.7278415488613,9.235381087551818e-06
4.875,0.0225,GPR ns151,151,0,151,4,4,0.0001988690081128508,1649.441335576637,1.205674938680539e-05
4.875,0.0225,GPR ns151,151,0,151,5,5,0.000195627263665117,1399.2720165105995,1.3980645746990476e-05
4.875,0.0225,GPR ns151,151,0,151,6,6,0.00020438301627211458,1216.8969054669894,1.679542575496005e-05
4.875,0.0225,GPR ns151,151,0,151,7,7,0.00019776215069687586,1171.8112602562005,1.6876621466637713e-05
4.875,0.0225,GPR ns151,151,0,151,8,8,0.00019279144465050366,1045.997849708899,1.843134234971492e-05
4.875,0.0225,GPR ns151,151,0,151,9,9,0.0001917183744785668,885.0633130482933,2.166154349096896e-05
4.875,0.0225,GPR ns151,151,0,151,10,10,0.0001869433977637848,801.0977548132034,2.3335903345201043e-05
4.875,0.0225,GPR ns151,151,0,151,11,11,0.0001876918292629913,682.2921807681937,2.750901073667132e-05
4.875,0.0225,GPR ns151,151,0,151,12,12,0.00018341001982999177,627.6924007351741,2.9219729220104605e-05
4.875,0.0225,GPR ns151,151,0,151,13,13,0.00018388620855187027,545.0125734789101,3.3739810327327425e-05
4.875,0.0225,GPR ns151,151,0,151,14,14,0.0001814608243694898,509.9257646852055,3.558573363742696e-05
4.875,0.0225,GPR ns151,151,0,151,15,15,0.00017640209005270375,453.66654999380637,3.88836448389488e-05
4.875,0.0225,GPR ns151,151,0,151,16,16,0.00017460204990127424,430.4061515337876,4.0566810971233924e-05
4.875,0.0225,GPR ns151,151,0,151,17,17,0.0001716325227341528,390.2049350584137,4.398522604755355e-05
4.875,0.0225,GPR ns151,151,0,151,18,18,0.00017034847860229683,370.8127263143857,4.593922120619736e-05
4.875,0.0225,GPR ns151,151,0,151,19,19,0.00016694768293351055,339.1857447400118,4.922013543389835e-05
4.875,0.0225,GPR ns151,151,0,151,20,20,0.00016772418452478955,321.28136994909954,5.220476511020916e-05
4.875,0.0225,GPR ns151,151,0,151,21,21,0.00016251275806988222,296.2115263539851,5.4863752288853444e-05
4.875,0.0225,GPR ns151,151,0,151,22,22,0.00016420234622008213,280.92691073389426,5.845020179487948e-05
4.875,0.0225,GPR ns151,151,0,151,23,23,0.00015833261897583471,261.2336485120674,6.0609580686739404e-05
4.875,0.0225,GPR ns151,151,0,151,24,24,0.00016247249078586425,248.4413629559965,6.539671528635152e-05
4.875,0.0225,GPR ns151,151,0,151,25,25,0.00015812743125820632,232.74443769607404,6.794036962752027e-05
4.875,0.0225,GPR ns151,151,0,151,26,26,0.00016033699322716584,221.2122928206632,7.248105029911291e-05
4.875,0.0225,GPR ns151,151,0,151,27,27,0.000157701678395524,208.44153058927608,7.565751314034799e-05
4.875,0.0225,GPR ns151,151,0,151,28,28,0.00015527528980185438,195.74013481212296,7.932726211254125e-05
4.875,0.0225,GPR ns151,151,0,151,29,29,0.0001487088576299935,180.76913376419415,8.22645185786961e-05
4.875,0.0225,GPR ns151,151,0,151,30,30,0.00013202990542611378,157.27692411326953,8.394741070281038e-05
4.875,0.0225,GPR ns151,151,0,151,31,31,0.00012702857208763386,151.44241407185515,8.387912518837846e-05
4.875,0.0225,GPR ns151,151,0,151,32,32,0.0001399985004551818,164.99003416318777,8.485270105266635e-05
4.875,0.0225,GPR ns151,151,0,151,33,33,0.00013495338355092482,154.355441125711,8.743027298986847e-05
4.875,0.0225,GPR ns151,151,0,151,34,34,0.00011775993784514158,134.25995187496142,8.771039777730102e-05
4.875,0.0225,GPR ns151,151,0,151,35,35,0.00010901083530394242,122.01657502223894,8.934100574784526e-05
4.875,0.0225,GPR ns151,151,0,151,36,36,9.856477963859111e-05,126.2467227487928,7.807313924078367e-05
4.875,0.0225,GPR ns151,151,0,151,37,37,0.00011056150042074846,127.55772567513564,8.667565985170258e-05
4.875,0.0225,GPR ns151,151,0,151,38,38,0.00012152603476866974,130.06878483250725,9.34321289502026e-05
4.875,0.0225,GPR ns151,151,0,151,39,39,0.00012281459734397767,122.90689618395554,9.992490344899792e-05
4.875,0.0225,GPR ns151,151,0,151,40,40,0.00010539562786025474,105.44298400562161,9.995508838656886e-05
4.875,0.0225,GPR ns151,151,0,151,41,41,0.00011614258938741233,117.42448967774298,9.890831947079466e-05
4.875,0.0225,GPR ns151,151,0,151,42,42,0.00012061037347767618,111.12544395554187,0.00010853533554919157
4.875,0.0225,GPR ns151,151,0,151,43,43,0.00010136929398150561,89.26016437130748,0.00011356610722766111
4.875,0.0225,GPR ns151,151,0,151,44,44,0.00011426657731988956,102.7099487482832,0.00011125171291821868
4.875,0.0225,GPR ns151,151,0,151,45,45,0.00011708606135177636,99.90647853457376,0.00011719566445459031
4.875,0.0225,GPR ns151,151,0,151,46,46,0.00011008973945700565,83.53271431741287,0.00013179236465210472
4.875,0.0225,GPR ns151,151,0,151,47,47,0.00010630116708565346,85.45488218354036,0.00012439449259006566
4.875,0.0225,GPR ns151,151,0,151,48,48,0.0001235468064559539,91.1726269718879,0.00013550866149118226
4.875,0.0225,GPR ns151,151,0,151,49,49,0.00011699701450016167,80.05917124925676,0.00014613817839295685
4.875,0.0225,GPR ns151,151,0,151,50,50,0.00010230313471187292,74.11683327543669,0.0001380295544086306
4.875,0.0225,GPR ns151,151,0,151,51,51,0.00011249336445904027,79.29513184187321,0.00014186667181961368
4.875,0.0225,GPR ns151,151,0,151,52,52,0.00010690258197199357,67.58723787329518,0.0001581697748506934
4.875,0.0225,GPR ns151,151,0,151,53,53,9.929930976468362e-05,72.23950274443519,0.00013745846246475293
4.875,0.0225,GPR ns151,151,0,151,54,54,0.00010960537126406184,74.63069871242743,0.00014686365417319945
4.875,0.0225,GPR ns151,151,0,151,55,55,8.545271302137875e-05,56.13163114720919,0.00015223629043893797
4.875,0.0225,GPR ns151,151,0,151,56,56,0.0001080647367177024,76.22636151967735,0.0001417681948387451
4.875,0.0225,GPR ns151,151,0,151,57,57,8.80243134522939e-05,55.867241397995485,0.00015755979935578527
4.875,0.0225,GPR ns151,151,0,151,58,58,8.784437371325074e-05,64.306354657996,0.00013660294411094873
4.875,0.0225,GPR ns151,151,0,151,59,59,0.00010971483092237351,70.63799788388253,0.00015531984797010666
4.875,0.0225,GPR ns151,151,0,151,60,60,8.406948995050708e-05,53.25060818982116,0.00015787517327656915
4.875,0.0225,GPR ns151,151,0,151,61,61,7.904493079082614e-05,54.79728571293551,0.00014424971923776637
4.875,0.0225,GPR ns151,151,0,151,62,62,7.970280764391197e-05,51.51429946758298,0.00015471977386408508
4.875,0.0225,GPR ns151,151,0,151,63,63,0.00011786372177541841,64.26547202038356,0.00018340131655461068
4.875,0.0225,GPR ns151,151,0,151,64,64,8.532690192566447e-05,51.51489894684767,0.00016563538640288034
4.875,0.0225,GPR ns151,151,0,151,65,65,0.00010542379983733342,56.812599188694456,0.00018556412018253947
4.875,0.0225,GPR ns151,151,0,151,66,66,7.230222435783656e-05,49.10038906712177,0.00014725387258947615
4.875,0.0225,GPR ns151,151,0,151,67,67,0.00011105051907716241,57.82868401658932,0.00019203362650498036
4.875,0.0225,GPR ns151,151,0,151,68,68,8.585313673893905e-05,46.345966480186654,0.00018524403148576497
4.875,0.0225,GPR ns151,151,0,151,69,69,0.00010203554380487794,55.7836297223911,0.00018291305946325272
4.875,0.0225,GPR ns151,151,0,151,70,70,9.376849318072702e-05,45.92172031206824,0.00020419203057618174
4.875,0.0225,GPR ns151,151,0,151,71,71,8.835850254827143e-05,51.81175660669019,0.00017053755428331134
4.875,0.0225,GPR ns151,151,0,151,72,72,0.00011574330612108147,51.24326965717849,0.00022587025944170483
4.875,0.0225,GPR ns151,151,0,151,73,73,7.004498381861849e-05,43.71275727582824,0.00016023922576339318
4.875,0.0225,GPR ns151,151,0,151,74,74,0.00011224646552333026,49.34496190945856,0.00022747300064652516
4.875,0.0225,GPR ns151,151,0,151,75,75,5.91540754691854e-05,38.5513098601376,0.00015344245288627986
4.875,0.0225,GPR ns151,151,0,151,76,76,7.392444812500183e-05,38.705595044605936,0.00019099163322462354
4.875,0.0225,GPR ns151,151,0,151,77,77,0.00010644026890787954,46.764079732766234,0.00022761116976134985
4.875,0.0225,GPR ns151,151,0,151,78,78,0.00010410029058044914,42.63027643370418,0.00024419332758101887
4.875,0.0225,GPR ns151,151,0,151,79,79,3.056980801348449e-05,27.388534107870054,0.00011161534930305124
4.875,0.0225,GPR ns151,151,0,151,80,80,8.71784326003686e-05,41.75394364815449,0.00020879089490322155
4.875,0.0225,GPR ns151,151,0,151,81,81,0.00011608282637355043,42.24271204273275,0.0002747996536210104
4.875,0.0225,GPR ns151,151,0,151,82,82,8.014385908835385e-05,39.481404268187504,0.00020299140968734608
4.875,0.0225,GPR ns151,151,0,151,83,83,0.00012745934123688447,41.971188640141975,0.00030368294386349626
4.875,0.0225,GPR ns151,151,0,151,84,84,7.109305978469062e-05,36.19688036749214,0.00019640659378076736
4.875,0.0225,GPR ns151,151,0,151,85,85,0.00012958539953972407,40.94691806548261,0.00031647168007245416
4.875,0.0225,GPR ns151,151,0,151,86,86,7.535534070704928e-05,33.55005954240282,0.00022460568396848933
4.875,0.0225,GPR ns151,151,0,151,87,87,0.00012710395246196427,39.2563977420356,0.00032377895011457414
4.875,0.0225,GPR ns151,151,0,151,88,88,0.00011617119687320675,34.11757961179248,0.0003405024570765655
4.875,0.0225,GPR ns151,151,0,151,89,89,4.8425832533178794e-05,23.738399706931084,0.00020399788162232154
4.875,0.0225,GPR ns151,151,0,151,90,90,8.791354759566864e-05,33.14179940100932,0.00026526485943606087
4.875,0.0225,GPR ns151,151,0,151,91,91,0.0001338895254222368,34.351116236079264,0.00038976761192293226
4.875,0.0225,GPR ns151,151,0,151,92,92,8.267950797309951e-05,31.782427347023475,0.0002601422071081764
4.875,0.0225,GPR ns151,151,0,151,93,93,0.00014161601530690666,34.68128387939676,0.00040833556162272593
4.875,0.0225,GPR ns151,151,0,151,94,94,7.796368228891518e-05,29.30641801897214,0.0002660293804532636
4.875,0.0225,GPR ns151,151,0,151,95,95,0.0001361258458090422,33.543267788475625,0.00040582165896135684
4.875,0.0225,GPR ns151,151,0,151,96,96,8.334513797024221e-05,25.926404969207415,0.0003214681637088928
